Review_Title,Review_Text,Review_Location,Product,Length,Word_count,mean_word_length,score,sentiment
I absolutely love this product,"['ton', 'research', 'gentl', 'physic', 'exfoli', 'could', 'use', 'sever', 'time', 'week', 'incorpor', 'routin', 'oil', 'water', 'base', 'cleanser', 'tone', 'sometim', 'use', 'skinfood', 'egg', 'white', 'pore', 'mask', 'wear', 'lot', 'makeup', 'day', 'mayb', 'treat', 'skin', 'well', 'use', 'sever', 'time', 'week', 'issu']",San Francisco,Daily Microfoliant,393,74,4.324324324324325,0.5859,1
Great exfoliant,"['sensit', 'skin', 'want', 'good', 'exfoli', '1', '2', 'time', 'week', 'use', 'skin', 'feel', 'great', 'use', 'break', 'like', 'skin', 'exfoli']",Louisville Ky,Daily Microfoliant,166,32,4.21875,0.8689,1
I would buy this product again!,"['smaller', 'one', 'still', 'lot', 'product', 'pretti', 'reason', 'price', 'qualiti']","Towson, MD",Daily Microfoliant,98,19,4.2105263157894735,0.0,0
Helped my face clear up,"['along', 'special', 'cleans', 'gel', 'activ', 'moist', 'help', 'face', 'clear', 'look', 'better', 'love', 'product']","Long Island, NY",Daily Microfoliant,122,22,4.590909090909091,0.9337,1
Wonderful Product!!!,"['super', 'sentiv', 'skin', 'dermatologist', 'everyth', 'product', 'work', 'great', 'break', 'caus', 'skin', 'becom', 'red', 'itchi', 'gentl', 'yet', 'effect']",Dallas,Daily Microfoliant,177,31,4.741935483870968,0.8402,1
Excellent for gentle exfoliating,"['product', 'leav', 'face', 'neck', 'smooth', 'youth', 'look']",Seattle,Daily Microfoliant,72,12,5.083333333333333,0.0,0
Amazing!!!,"['absolut', 'love', 'product', 'skin', 'oili', 'rough', 'feel', 'amaz']","West Covina, CA",Daily Microfoliant,81,15,4.466666666666667,0.6369,1
I love it,"['use', 'everi', 'day', 'skin', 'squeak', 'clean']",New Port zrichey FL,Daily Microfoliant,56,13,3.3846153846153846,0.4019,1
So gentle but effective,"['everi', 'day', 'cleans', 'oil', 'cleanser', 'foam', 'cleanser']",Alexandria VA,Daily Microfoliant,73,12,5.166666666666667,0.0,0
Love it,"['love', 'make', 'skin', 'feel']","Coon rapids,mn",Daily Microfoliant,32,8,3.125,0.6369,1
Great for clearing my skin!,"['remov', 'lid', 'pour', 'powder', 'onto', 'hand', 'make', 'sure', 'close', 'lid', 'place', 'bottl', 'water', 'get', 'place', 'hand', 'powder', 'water', 'appli', 'much', 'water', 'exfoli', 'skin']",NY,Daily Microfoliant,182,33,4.545454545454546,0.8271,1
Lawd Jesus Yas!,"['omg', 'love', 'plu', 'dermal', 'clay', 'cleanser', 'use', 'two', 'week', 'alreadi', 'see', 'result', 'pore', 'smooth', 'skin', 'pretti', 'cool', 'powder', 'turn', 'past', 'soft', 'irrit', 'skin', 'wash', 'face', 'twice', 'morn', 'night', 'clay', 'cleanser', 'gentl', 'dri', 'face', 'use', 'microdaili', 'exfoli', 'night', 'cleans', 'face']","Chicago, IL",Daily Microfoliant,469,94,4.0,0.7579,1
Burned my skin,"['bought', 'product', 'recommend', 'ulta', 'skin', 'expert', 'told', 'start', 'use', 'differin', 'gel', 'assur', 'product', 'contain', 'anyth', 'would', 'react', 'medic', 'use', 'product', 'made', 'skin', 'feel', 'like', 'burn', 'left', 'almost', 'chemic', 'burn', 'chin', 'face', 'hurt', 'bad', 'look', 'horribl', 'use', 'product', 'current', 'use', 'differin', 'gel', 'end', 'burn', 'skin', 'look', 'horribl', 'red', 'definit', 'go', 'back', 'store']",Ohio,Daily Microfoliant,566,108,4.25,-0.4404,0
I would buy this product again,"['great', 'sensit', 'skin']","Clearwater, FL",Daily Microfoliant,23,4,5.0,0.6249,1
I love this product,"['skin', 'feel', 'amaz', 'done']",Turlock,Daily Microfoliant,40,8,4.125,0.0,0
Love it!,"['great', 'product']","Goodyear,AZ",Daily Microfoliant,14,2,6.5,0.6249,1
Absolutely Love!,"['love', 'product', 'make', 'skin', 'feel', 'clean', 'soft', 'smooth', 'use', 'often', 'usual', 'feel', 'extra', 'dirti', 'like', 'sweati', 'day', 'work', 'yard', 'night', 'extra', 'makeup', 'afterward', 'skin', 'feel', 'fabul', 'say', 'enough', 'product', 'use', 'conjunct', 'precleans', 'oil', 'balm', 'speak', 'work', 'sure', 'great']",Massachusetts,Daily Microfoliant,452,87,4.206896551724138,0.9413,1
Awesome product,"['absolut', 'love', 'product']",Louisiana,Daily Microfoliant,29,4,6.5,0.6369,1
Love it!,"['face', 'soft', 'use', 'help', 'clear', 'dri', 'spot']",Orlando,Daily Microfoliant,67,15,3.533333333333333,0.6486,1
Love💜,"['great', 'product', 'love', 'fact', 'turn', 'facewash', 'gentl', 'scrub']","Chicago, Il",Daily Microfoliant,85,17,4.0588235294117645,0.8519,1
Decent product,"['ok', 'feel', 'like', 'best', 'product', 'oili', 'combo', 'skin', 'especi', 'price', 'everi', 'time', 'use', 'feel', 'need', 'go', 'behind', 'cleanser', 'product', 'recommend', 'ulta', 'skin', 'care', 'specialist']","Atlanta,GA",Daily Microfoliant,236,46,4.1521739130434785,0.9274,1
One of my must haves!,"['love', 'product', 'one', 'favorit', 'year', 'year', 'found', 'anyth', 'better', 'must']","Denver, CO",Daily Microfoliant,139,28,4.0,0.7964,1
Would recommend for anyone with blackheads,"['dermatologica', 'specialist', 'recommend', 'use', 'everi', 'morn', 'night', 'cleanser', 'work', 'wonder', 'seen', 'remark', 'decreas', 'blackhead', 'overal', 'clear', 'skin']",St Pete Fl,Daily Microfoliant,200,31,5.483870967741935,0.6249,1
Absolutely love this product,"['use', 'product', '2', 'year', 'love', 'sensit', 'skin', 'dri', 'irrit', 'strang', 'smell', 'pretti', 'mild', 'highli', 'recommend']","Campbell, ca",Daily Microfoliant,198,39,4.102564102564102,0.7717,1
Love this!,"['bought', 'travel', 'size', 'could', 'tri', 'love', 'exfoli', 'realli', 'well', 'isnt', 'harsh', 'acn', 'dermat', 'irrit', 'either']",RI,Daily Microfoliant,157,30,4.266666666666667,0.8274,1
No.,"['told', 'employe', 'help', 'interest', 'get', 'told', 'micro', 'exfoli', 'good', 'work', 'tell', 'differ', 'feel', 'awkward', 'pressur', 'buy', 'made', 'face', 'flaki', 'red', 'feel', 'horribl', 'like', 'knew', 'would', 'trust', 'like', 'grind', 'sandpap', 'face', 'gentl', 'sure', 'work', 'definit', 'someon', 'sensit', 'dri', 'young', 'skin']","Chino Hills, CA",Daily Microfoliant,502,103,3.883495145631068,0.9485,1
I will buy this product again,"['tri', 'use', 'part', 'morn', 'clean', 'routin']",Charleston SC,Daily Microfoliant,57,12,3.8333333333333335,0.4019,1
First time using this brand,"['use', 'product', 'daili', 'one', 'wash', 'skin', 'feel', 'soft', 'clean', 'smell', 'lil', 'weird', 'definit', 'buy']","Chino, .CA",Daily Microfoliant,126,25,4.08,0.25,1
I would buy this product again,"['product', 'leav', 'face', 'feel', 'clean', 'smooth']","Mt. Shasta Mall, Redding, CA",Daily Microfoliant,56,10,4.7,0.4019,1
Always have a back-up of this!,"['stuff', 'give', 'skin', 'life', 'saw', 'price', 'flinch', 'long', 'last', 'much', 'differ', 'see', 'justifi', 'purchas', 'even', 'skin', 'tone', 'balanc', 'textur', 'smell', 'die', '3']","Phoenix, AZ",Daily Microfoliant,242,52,3.673076923076923,-0.5994,0
"Yes, It Can Be Used Daily!","['final', 'abras', 'abras', 'exfoli', 'gentli', 'skin', 'feel', 'soft', 'done', 'rins', 'sometim', 'mix', 'dermologica', 'cleanser', 'sometim', 'use', 'alreadi', 'use', 'cleanser', 'use', 'daili', 'brand', 'defoli', 'harsh', 'age', 'skin', 'one', 'right', 'feel', 'like', 'goldilock']",Sacramento CA,Daily Microfoliant,378,70,4.414285714285715,-0.1027,0
Yes,"['product', 'well', 'worth', 'money', 'goe', 'along', 'way', 'make', 'skin', 'feel', 'look', 'great']","Decatur, IL",Daily Microfoliant,94,19,4.0,0.7964,1
Works great but smells bad,"['work', 'well', 'remov', 'dri', 'spot', 'face', 'howev', 'smell', 'good', 'use', 'often']","Dallas, Texas",Daily Microfoliant,111,23,3.869565217391304,0.6124,1
I would by this product again,"['easi', 'use', 'clear', 'skin', 'quickli']","Dunbarton, New Hampshire",Daily Microfoliant,41,8,4.25,0.3818,1
I would by this product again,"['easi', 'use', 'clear', 'skin', 'quickli']","Dunbarton, New Hampshire",Daily Microfoliant,41,8,4.25,0.3818,1
The best exfoliating product ever!,"['use', 'product', 'daili', 'shower', 'hook', 'leav', 'skin', 'smooth', 'dri', 'irrit', 'sensit', 'skin']","Helena, MT",Daily Microfoliant,133,25,4.36,0.0,0
I've used it for years. Love it.,"['light', 'exfoli', 'leav', 'skill', 'feel', 'clean', 'overwork']",PNW,Daily Microfoliant,72,11,5.636363636363637,0.4019,1
Game changer,"['use', 'product', 'week', 'notic', 'incred', 'chang', 'skin', 'skin', 'feel', 'smoother', 'look', 'brighter', 'hyperpigment', 'less', 'notic', 'go', 'part', 'daili', 'regiment', 'beyond', 'thrill', 'result', 'highli', 'recommend']","Aurora, Illinois",Daily Microfoliant,294,52,4.673076923076923,0.765,1
Can't speak highly enough about this stuff!,"['fallen', 'love', 'product', 'short', 'week', 'gentl', 'irrit', 'skin', 'level', 'exfoli', 'provid', 'make', 'perfect', 'daili', 'use', 'use', 'wash', 'face', 'morn', 'sinc', 'start', 'use', 'makeup', 'goe', 'much', 'better', 'look', 'smoother', 'probabl', 'buy', 'product', 'rest', 'life']","Huntsville, AL",Daily Microfoliant,372,74,4.04054054054054,0.8519,1
Have purchased again and again,"['bought', 'gone', 'two', 'smaller', 'size', 'bottl', 'definit', 'worth', 'everi', 'penni', 'struggl', 'sensit', 'skin', 'open', 'wound', 'face', 'welcom', 'aid', 'remov', 'smallest', 'irrit', 'blockag', 'pore', 'recommend', 'anyon', 'afford', 'even', 'use', 'twice', 'week', 'help']",MN,Daily Microfoliant,316,56,4.660714285714286,0.7269,1
This product is awesome!,"['hesit', 'buy', 'face', 'wash', 'type', 'product', 'high', 'price', 'tag', 'howev', 'research', 'great', 'review', 'product', 'ulta', 'websit', 'decid', 'splurg', 'issu', 'acn', 'dri', 'combin', 'skin', 'look', 'product', 'go', 'irrit', 'skin', 'acn', 'scar', 'red', 'along', 'textur', 'stuff', 'help', 'everyth', 'thing', 'calm', 'stay', '2', 'week', 'seen', 'skin', 'improv', 'greatli', 'along', 'use', 'product', 'know', 'bother', 'skin', 'good']",MI,Daily Microfoliant,576,107,4.392523364485982,0.8625,1
Favorite,"['use', 'daili', 'love', 'one', 'spend', 'lot', 'money', 'cosmet', 'skin', 'care', 'someth', 'spend', 'money', 'never', 'fail']",Minnesota,Daily Microfoliant,167,36,3.6666666666666665,0.882,1
Love this product line!,"['love', 'make', 'skin', 'feel', 'great', 'could', 'see', 'differ', 'coupl', 'day']",MD,Daily Microfoliant,85,18,3.7777777777777777,0.8519,1
Good but can be drying to the skin,"['bought', 'product', 'sale', 'rep', 'approach', 'readi', 'purchas', 'regular', 'daili', 'exfoli', 'powder', 'told', 'better', 'especi', 'detoxifi', 'mayb', 'use', '7', '10', 'day', 'immedi', 'notic', 'dri', 'skin', 'combin', 'skin', 'even', 'zone', 'felt', 'skin', 'get', 'brighten', 'effect', 'regular', 'daili', 'exfoli', 'gon', 'na', 'go', 'back', 'get', 'one']","Maple Grove, MN",Daily Microfoliant,456,85,4.376470588235295,0.7003,1
i love this product,"['use', '1', '2', 'time', 'week', 'would', 'dri', 'sensit', 'skin', 'work', 'better', 'mask', 'use', 'face', 'neck', 'look', 'good', 'use', 'feel', 'real', 'clean']","golden, co",Daily Microfoliant,162,32,4.09375,0.8176,1
Great daily scrub!,"['great', 'daili', 'scrub', 'irrit', 'skin', 'tell', 'differ', 'use', 'everi', 'day', 'skin', 'feel', 'soft', 'clean', 'use', 'larg', 'size', 'last', 'realli', 'long', 'time', 'actual', 'great', 'valu', 'con', 'kept', 'shower', 'worth', 'inconveni']",Sacramento,Daily Microfoliant,292,58,4.051724137931035,0.9153,1
"Yes, I plan on keeping this product in my day time regime.","['use', 'product', 'everi', 'morn']",Tallahassee Fl.,Daily Microfoliant,33,6,4.666666666666667,0.0,0
this product exfoliates gently and hydates,"['use', 'sever', 'time', 'week', 'face', 'hand', 'make', 'skin', 'soft']",Oxnard,Daily Microfoliant,70,15,3.7333333333333334,0.4939,1
Excellent Exfoliator,"['hand', 'best', 'exfoli', 'littl', 'hoe', 'long', 'way', 'last', 'long', 'time']",Louisiana,Daily Microfoliant,90,18,4.055555555555555,0.8126,1
Great for sensitive skin.,"['alway', 'tell', 'wash', 'face', 'daili', 'microfoli', 'incred', 'sensit', 'skin', 'prone', 'breakout', 'due', 'allergen', 'clean', 'product', 'daili', 'microfoli', 'reason', 'without', 'want', 'use', 'someth', 'els']","Birmingham, AL",Daily Microfoliant,277,48,4.791666666666667,0.3565,1
I would buy this product again and again.,"['bought', 'teenag', 'son', 'acn', 'decid', 'tri', 'well', 'love', 'leav', 'skin', 'feel', 'smooth', 'reduc', 'appear', 'pore', 'within', 'day', 'bought', 'full', 'size', 'contain']",Bentonville AR,Daily Microfoliant,226,42,4.404761904761905,0.743,1
My husband asked what I'm doing to my skin...,"['use', 'month', 'peopl', 'start', 'notic', 'differ', 'skin', 'combo', 'skin', 'tend', 'oili', 'zone', 'area', 'also', 'like', 'larg', 'pore', 'look', 'stuff', 'took', 'care', 'thing', 'husband', 'said', 'look', '10', 'year', 'younger', 'look', 'like', 'power', 'wash', 'face', 'haha', 'way', 'first', 'time', 'tri', 'like', 'messi', 'gave', 'anoth', 'shot', 'week', 'later', 'stuck', 'routin', 'skip', 'night', 'dermalogica', 'product', 'chang', 'skin', 'differ', 'make', 'great', 'skin', 'appli', 'make']",Chicago IL,Daily Microfoliant,629,124,4.080645161290323,0.9413,1
Now part of my daily skin regimen,"['use', 'daili', 'pre', 'cleans', 'ultra', 'calm', 'cleanser', 'get', 'rid', 'dead', 'skin', 'cell', 'leav', 'skin', 'feel', 'clean', 'like', 'first', 'grain', 'seem', 'dissolv', 'add', 'water']","Mesquite, TX",Daily Microfoliant,234,43,4.465116279069767,0.296,1
"Loving this product, makes my skin baby soft.","['everyday', 'use', 'softli', 'exfoli']","Corona, Ca",Daily Microfoliant,32,4,7.25,0.0,0
WORTH EVERY PENNY!!,"['use', 'everi', 'day', 'tend', 'dri', 'skin', 'think', 'could', 'definit', 'use', 'daili', 'use', 'shower', 'alreadi', 'remov', 'makeup', 'help', 'much', 'tini', 'black', 'head', 'nose', 'honestli', 'thing', 'ever', 'work', 'worth', 'everi', 'penni']","Tulsa, OK",Daily Microfoliant,307,61,4.049180327868853,0.5574,1
Not impressed,"['use', '2', 'week', 'notic', 'differ']","Racine, wi",Daily Microfoliant,52,11,3.8181818181818183,0.0,0
Love this product!,"['usibgv', 'year', 'love', 'save', 'retin', 'harsh', 'thought', 'give', 'shot', 'base', 'posit', 'review', 'read', 'glad', 'way', 'final', 'buy', '2nd', 'bottl', 'month', 'shi', 'year', 'use', 'everi', 'night', 'bed', 'highli', 'recommend']","Madison, WI",Daily Microfoliant,323,69,3.6956521739130435,0.875,1
Would buy again,"['high', 'end', 'one', 'contain', 'last', 'month', 'feel', 'good', 'valu', 'use', 'everyday', 'sever', 'time', 'week', 'powder', 'quickli', 'form', 'past', 'use', 'shower', 'face', 'feel', 'cleaner', 'look', 'great', '50', 'w', 'sensit', 'skin', 'like', 'gentl']",Chicago,Daily Microfoliant,286,58,3.9482758620689653,0.8807,1
So far I like.....,"['use', 'week', 'far', 'non', 'irrit']",Phoenix,Daily Microfoliant,44,9,4.0,0.0,0
"I really loved this product , made my face have a nice glow","['realli', 'easi', 'use']",Warren michagan,Daily Microfoliant,30,7,3.4285714285714284,0.0,0
"bought this on recommendation, and haven't stopped buying it","['use', 'cleans', 'suppos', 'use', 'face', 'wash', 'gentl', 'exfoli', 'use', 'everyday', 'differ', 'notic', 'right', 'away', 'leav', 'face', 'smooth', 'fresh', 'dri', 'whenev', 'run', 'desper', 'need', 'buy']","Dallas, TX",Daily Microfoliant,268,53,4.0754716981132075,0.3182,1
A great recommendation from ULTA employee,"['ask', 'ulta', 'associ', 'recommend', 'mild', 'exfoli', 'recommend', 'product', 'actual', 'use', 'product', 'work', 'realli', 'well', 'provid', 'deep', 'clean', 'feel', 'might', 'get', 'harsher', 'exfoli', 'know', 'damag', 'irrit', 'skin', 'either']","Dekalb, IL",Daily Microfoliant,318,55,4.8,0.6808,1
Dermalogica Daily Microfoliant,"['like', 'good', 'buy', 'determin', 'prefer', 'buy', 'will', 'pay', 'product', 'good', 'result']","Gloucester Twp., NJ",Daily Microfoliant,132,27,3.925925925925926,0.7845,1
I would buy and suggest other to use this product again.,"['product', 'great', 'everyon', 'use', 'daili', 'basi', 'love', 'dermalogica', 'product']",Pittsburgh Pa,Daily Microfoliant,87,16,4.5,0.8519,1
One of the best products I ever used!,"['use', 'product', 'everi', 'night', 'cleans', 'make', 'skin', 'feel', 'great', 'ran', 'went', 'without', 'day', 'could', 'definit', 'tell']","Chesapeake, Va",Daily Microfoliant,145,28,4.214285714285714,0.6249,1
So nice and gentle. I would definitely recommend,"['problem', 'peel', 'skin', 'nose', 'clarson', 'make', 'wors', 'even', 'sensit', 'brush', 'head', 'one', 'employe', 'ulta', 'suggest', 'work', 'great', 'peel', 'skin', 'super', 'easi', 'use']","Milwaukee, WI",Daily Microfoliant,252,50,4.06,0.743,1
"i will continue using, goes on smooth and softens after.","['goe', 'smooth', 'skin', 'feel', 'soft', 'use', '2', '3', 'time', 'per', 'week']",seattle,Daily Microfoliant,64,13,4.0,0.0,0
Lerv,"['size', 'perfect', 'buy', 'mini', 'travel', 'size', 'serious', 'last', 'like', '4', '5', 'week', 'product', 'amaz', 'oili', 'skin', 'est', 'dermalogica', 'bar', 'thing', 'suggest', 'use', 'daili', 'minim', 'pore', 'phenomen']","Shawnee, OK",Daily Microfoliant,248,46,4.413043478260869,0.7096,1
Fantastic!,"['product', 'leav', 'skin', 'feel', 'refresh', 'smooth']",Wisconsin,Daily Microfoliant,57,9,5.444444444444445,0.0,0
I would buy this again,"['use', 'day', 'exfoli', 'found', 'final', 'skin', 'flake', 'wear', 'fondat', 'help', 'much', 'will', 'pay', 'extra', 'price', 'good', 'qualiti', 'recommend', 'estitis', 'ultra', 'dri', 'irrit', 'well', 'import', 'combin', 'sensit', 'skin']",MS,Daily Microfoliant,334,64,4.234375,0.8316,1
I love this product. It makes your skin so soft and fresh.,"['highli', 'recommend']","Plano, TX",Daily Microfoliant,16,2,7.5,0.3612,1
Amazing!,"['problem', 'dead', 'skin', 'even', 'use', 'cleanser', 'exfoli', 'use', 'product', 'twice', 'alreadi', 'seen', 'differ', 'love']","Portland, OR",Daily Microfoliant,155,27,4.777777777777778,-0.4215,0
Best daily face scrub,"['use', 'product', 'daili', 'cleans', 'help', 'face', 'feel', 'much', 'cleaner', 'help', 'prevent', 'breakout', 'troubl', 'spot']","Levittown, PA",Daily Microfoliant,126,22,4.7727272727272725,0.7351,1
Love it!,"['love', 'dermalogica', 'use', 'mani', 'product']","Riverside, Ca",Daily Microfoliant,50,9,4.666666666666667,0.6369,1
I would buy this product again. Gentle enough for daily use.,"['gentl', 'enough', 'daili', 'enough', 'exfoli', 'power']",Myrtle Beach,Daily Microfoliant,59,9,5.666666666666667,0.0,0
love it,"['use', 'product', 'everi', 'three', 'four', 'day', 'keep', 'skin', 'clean']","Madison, WI",Daily Microfoliant,68,13,4.3076923076923075,0.4019,1
Great face cleanser!!,"['help', 'clear', 'old', 'acn', 'mark', 'make', 'face', 'feel', 'soft', 'refresh']","Springhill,Tn",Daily Microfoliant,64,13,4.0,0.6486,1
The best thing out there,"['littl', 'pricey', 'last', 'long', 'time', 'use', 'night', 'mainli', 'chang', 'skin', 'dramat', 'fourth', 'bottl', 'stay', 'loyal', 'custom', 'realli', 'work']","Nashville, TN",Daily Microfoliant,199,41,3.8780487804878048,0.4767,1
Awesome,"['littl', 'goe', 'long', 'way', 'love']","Natick, MA",Daily Microfoliant,34,8,3.375,0.6369,1
Best ever!,"['look', 'way', 'minim', 'pore', 'realli', 'clean', 'combin', 'sensit', 'skin', 'age', 'amaz']","Elk Grove, Ca",Daily Microfoliant,125,23,4.478260869565218,0.4019,1
Love it,"['said', 'remov', 'makeup', 'bother', 'makeup', 'remov', 'n', 'cleanser', 'product', 'purchas', 'chanc', 'liter', 'need', 'exfoli', 'scrub', 'sinc', 'love', 'dermalogica', 'line', 'said', 'use', '2x', 'daili', 'also', 'altern', 'scrub', 'brighten', 'face', 'leav', 'clean', 'finish', 'rins', 'light', 'scrub', 'also', 'good', 'sensit', 'skin', 'recommend', 'use', 'mask', 'use', 'mask', '2', '3', 'time', 'week', 'refresh', 'skin', 'use', 'scrub', 'face', '1', '2min', 'lol', 'count', '60', 'suffer', 'dark', 'spot', 'blackhead', 'hyper', 'pigment', 'go', 'brighten', 'overnight', 'consist', 'believ', 'see', 'result', 'plan', 'see', 'dermatologist', 'lol']",Maryland,Daily Microfoliant,799,148,4.405405405405405,0.9501,1
